,Census year,Block ID,Property ID,Base property ID,Suburb,Trading name,Business address,Industry (ANZSIC4) description,Longitude,Latitude,location,Postcode,Google Search Link,Cuisine
21752,2015,57,101219,101219,Melbourne (CBD),Ramen Ya On Bourke,"Shop 9, UprGround , 108 Bourke Street MELBOURNE 3000",Cafes and Restaurants,0,0,0,3000,https://www.google.com/search?q=Ramen+Ya+On+Bourke+Melbourne,Japanese
21758,2015,57,108584,108584,Melbourne (CBD),Cafe Simply T,161 Russell Street MELBOURNE 3000,Takeaway Food Services,144.968139,-37.811993,"-37.81199328016522, 144.96813936745",3000,https://www.google.com/search?q=Cafe+Simply+T+Melbourne,Cafe
21790,2015,63,108076,108076,Melbourne (CBD),Sool Tong,207-213 Queen Street MELBOURNE 3000,Cafes and Restaurants,144.9599066,-37.813867,"-37.81386712285, 144.95990660335167",3000,https://www.google.com/search?q=Sool+Tong+Melbourne,Korean
21793,2015,64,103187,103187,Melbourne (CBD),Saigon Fusion,344 Elizabeth Street MELBOURNE 3000,Takeaway Food Services,144.9622827,-37.813213,"-37.8132133822, 144.9622827192137",3000,https://www.google.com/search?q=Saigon+Fusion+Melbourne,Vietnamese
21811,2015,65,105698,105698,Melbourne (CBD),1000 Wat,287-321 Lonsdale Street MELBOURNE 3000,Cafes and Restaurants,144.9639289,-37.81247,"-37.81247035035, 144.96392893701363",3000,https://www.google.com/search?q=1000+Wat+Melbourne,Thai
21813,2015,65,105698,105698,Melbourne (CBD),Ramen Ya,287-321 Lonsdale Street MELBOURNE 3000,Cafes and Restaurants,144.9639289,-37.81247,"-37.81247035035, 144.96392893701363",3000,https://www.google.com/search?q=Ramen+Ya+Melbourne,Japanese
21828,2015,67,102198,102198,Melbourne (CBD),Fukuryu Ramen,"Level 1, 26 Corrs Lane MELBOURNE 3000",Cafes and Restaurants,144.968324,-37.810998,"-37.81099753385, 144.968324247882",3000,https://www.google.com/search?q=Fukuryu+Ramen+Melbourne,Japanese
21831,2015,67,105680,105680,Melbourne (CBD),Thailander,"Office 1, 139 Lonsdale Street MELBOURNE 3000",Cafes and Restaurants,144.968261,-37.810786,"-37.81078634315927, 144.96826089785",3000,https://www.google.com/search?q=Thailander+Melbourne,Thai
21841,2015,68,105901,105901,Melbourne (CBD),Cafe Le Petite Bourke Patisserie,"Shop 3, Ground , 24-38 Little Bourke Street MELBOURNE 3000",Cafes and Restaurants,144.9714132,-37.81034,"-37.8103403734365, 144.97141316465002",3000,https://www.google.com/search?q=Cafe+Le+Petite+Bourke+Patisserie+Melbourne,Cafe
21849,2015,72,106022,106022,Melbourne (CBD),Marble Fox,"Ground 0, 533-0 Little Lonsdale Street MELBOURNE 3000",Takeaway Food Services,144.95631,-37.813228,"-37.813228131121704, 144.95631021025",3000,https://www.google.com/search?q=Marble+Fox+Melbourne,Cafe
21850,2015,72,106023,106023,Melbourne (CBD),Barista & Associates,"Shop 7, 551-555 Little Lonsdale Street MELBOURNE 3000",Cafes and Restaurants,144.9555651,-37.813296,"-37.81329562136028, 144.95556507794998",3000,https://www.google.com/search?q=Barista+&+Associates+Melbourne,Cafe
21858,2015,74,103206,103206,Melbourne (CBD),Pepper Lunch,309 Elizabeth Street MELBOURNE 3000,Cafes and Restaurants,144.961561,-37.811469,"-37.8114685386, 144.9615610497648",3000,https://www.google.com/search?q=Pepper+Lunch+Melbourne,Japanese
21859,2015,74,104661,104661,Melbourne (CBD),Koba KBBQ,119 Hardware Street MELBOURNE 3000,Takeaway Food Services,144.9603937,-37.812107,"-37.812107125964275, 144.96039374129998",3000,https://www.google.com/search?q=Koba+KBBQ+Melbourne,Korean
21863,2015,74,105739,105739,Melbourne (CBD),Souperman Cafe,"Unit 1, Part Ground , 388 Lonsdale Street MELBOURNE 3000",Takeaway Food Services,144.960794,-37.812369,"-37.81236933352616, 144.9607943552",3000,https://www.google.com/search?q=Souperman+Cafe+Melbourne,Cafe
21870,2015,74,106018,106018,Melbourne (CBD),Horse Bazaar,"Ground 0, 397-0 Little Lonsdale Street MELBOURNE 3000","Pubs, Taverns and Bars",144.96025,-37.811901,"-37.81190053745877, 144.9602499735",3000,https://www.google.com/search?q=Horse+Bazaar+Melbourne,Japanese
21880,2015,76,589841,105749,Melbourne (CBD),Schnitz QV,Part 1 Little Lonsdale Street MELBOURNE 3000,Cafes and Restaurants,144.965725,-37.810679,"-37.81067861705, 144.965725053002",3000,https://www.google.com/search?q=Schnitz+QV+Melbourne,Australian
21891,2015,78,103618,103618,Melbourne (CBD),Tower Sushi,"Shop 2, 242 Exhibition Street MELBOURNE 3000",Cafes and Restaurants,144.969976,-37.809415,"-37.809415028369145, 144.9699756013",3000,https://www.google.com/search?q=Tower+Sushi+Melbourne,Japanese
21893,2015,78,603923,580091,Melbourne (CBD),Bluebag,"Shop 11, 36 Lonsdale Street MELBOURNE 3000",Cafes and Restaurants,144.970729,-37.809196,"-37.809196151079576, 144.97072895345",3000,https://www.google.com/search?q=Bluebag+Melbourne,Cafe
21898,2015,81,106029,106029,Melbourne (CBD),All 4 U Cafe & Bar,536 Little Lonsdale Street MELBOURNE 3000,Cafes and Restaurants,144.9532428,-37.813599,"-37.8135989884, 144.95324276176925",3000,https://www.google.com/search?q=All+4+U+Cafe+&+Bar+Melbourne,Korean
21902,2015,82,105460,105460,Melbourne (CBD),Uniku Sushi,"Part Ground , 485 La Trobe Street MELBOURNE 3000",Cafes and Restaurants,144.954923,-37.812707,"-37.81270724323315, 144.95492262",3000,https://www.google.com/search?q=Uniku+Sushi+Melbourne,Japanese
21908,2015,84,104563,104563,Melbourne (CBD),Krimper,"Ground 0, 20-24 Guildford Lane MELBOURNE 3000",Cafes and Restaurants,144.960128,-37.811157,"-37.811157081278424, 144.9601275219",3000,https://www.google.com/search?q=Krimper+Melbourne,Cafe
21929,2015,85,105746,105746,Melbourne (CBD),Schnitz Melbourne Central,"Shop 264, Level 2, 300 La Trobe Street MELBOURNE 3000",Takeaway Food Services,144.9628389,-37.810902,"-37.8109017475, 144.96283887063584",3000,https://www.google.com/search?q=Schnitz+Melbourne+Central+Melbourne,Australian
21938,2015,85,109307,109307,Melbourne (CBD),D House Cafe,313-315 Swanston Street MELBOURNE 3000,Cafes and Restaurants,144.9641054,-37.810885,"-37.81088534645, 144.9641053622584",3000,https://www.google.com/search?q=D+House+Cafe+Melbourne,Cafe
21939,2015,85,109309,109309,Melbourne (CBD),Mr Kitchen,319 Swanston Street MELBOURNE 3000,Takeaway Food Services,144.9640492,-37.810766,"-37.8107658111, 144.96404920623553",3000,https://www.google.com/search?q=Mr+Kitchen+Melbourne,Chinese
21945,2015,87,103614,103614,Melbourne (CBD),Chinese Canteen,311 Exhibition Street MELBOURNE 3000,Cafes and Restaurants,144.9687048,-37.808699,"-37.8086991183, 144.9687047572665",3000,https://www.google.com/search?q=Chinese+Canteen+Melbourne,Chinese
21947,2015,87,105439,105439,Melbourne (CBD),Global Kitchen,"Shop 5, 321 Exhibition Street MELBOURNE 3000",Cafes and Restaurants,144.9684299,-37.808687,"-37.80868662312379, 144.96842989139998",3000,https://www.google.com/search?q=Global+Kitchen+Melbourne,Cafe
21960,2015,95,105485,105485,Melbourne (CBD),Diane Sushi on La Trobe,"Ground , 250 La Trobe Street MELBOURNE 3000",Takeaway Food Services,144.9622818,-37.809655,"-37.809655128100005, 144.96228176217738",3000,https://www.google.com/search?q=Diane+Sushi+on+La+Trobe+Melbourne,Japanese
21961,2015,95,105489,105489,Melbourne (CBD),Yami Yami 3,"Unit 1, 200 La Trobe Street MELBOURNE 3000",Cafes and Restaurants,144.9632105,-37.809532,"-37.80953186646216, 144.96321053420002",3000,https://www.google.com/search?q=Yami+Yami+3+Melbourne,Korean
21962,2015,95,105990,105990,Melbourne (CBD),Anju Restaurant & Bar,18-20 Little La Trobe Street MELBOURNE 3000,Cafes and Restaurants,144.9628187,-37.809129,"-37.809128644524705, 144.96281870274998",3000,https://www.google.com/search?q=Anju+Restaurant+&+Bar+Melbourne,Korean
21963,2015,95,109314,109314,Melbourne (CBD),KFC,"Ground , 401 Swanston Street MELBOURNE 3000",Cafes and Restaurants,144.9632178,-37.809043,"-37.8090429901, 144.96321775777238",3000,https://www.google.com/search?q=KFC+Melbourne,Fast Food
21967,2015,103,554417,554417,Melbourne (CBD),Frances Food & Coffee,"Shop 1, 243 Franklin Street MELBOURNE 3000",Cafes and Restaurants,144.956641,-37.809696,"-37.809696033454486, 144.95664109005",3000,https://www.google.com/search?q=Frances+Food+&+Coffee+Melbourne,Cafe
21979,2015,105,109318,109318,Melbourne (CBD),Chan Charlie Chan,"Tenancy 8, Level 2, 435-457 Swanston Street MELBOURNE 3000",Cafes and Restaurants,144.962689,-37.808264,"-37.808263981964075, 144.9626891397",3000,https://www.google.com/search?q=Chan+Charlie+Chan+Melbourne,Chinese
21980,2015,105,109318,109318,Melbourne (CBD),In A Rush,"Tenancy 6, Level 1, 435-457 Swanston Street MELBOURNE 3000",Takeaway Food Services,144.962689,-37.808264,"-37.808263981964075, 144.9626891397",3000,https://www.google.com/search?q=In+A+Rush+Melbourne,Cafe
22001,2015,115,104102,104102,Melbourne (CBD),Melba Cafe,"Unit 2, Ground , 50 Franklin Street MELBOURNE 3000",Cafes and Restaurants,144.961224,-37.807521,"-37.80752124251245, 144.9612244539",3000,https://www.google.com/search?q=Melba+Cafe+Melbourne,Cafe
22036,2015,218,106206,106206,Carlton,DOC Espresso,"Gnd & Flr1 , 326-328 Lygon Street CARLTON 3053",Cafes and Restaurants,144.9674737,-37.799322,"-37.7993215402, 144.96747370103068",3053,https://www.google.com/search?q=DOC+Espresso+Melbourne,Cafe
22052,2015,240,101052,101052,Carlton,Haymarket Place,"Ground , 212 Berkeley Street CARLTON 3053",Cafes and Restaurants,144.9589993,-37.800525,"-37.80052492865, 144.9589993495047",3053,https://www.google.com/search?q=Haymarket+Place+Melbourne,Chinese
22088,2015,247,107558,107558,Carlton,Assembly Store,60-0 Pelham Street CARLTON 3053,Takeaway Food Services,144.967336,-37.802621,"-37.8026208315209, 144.96733572915",3053,https://www.google.com/search?q=Assembly+Store+Melbourne,Cafe
22111,2015,254,106086,106086,Carlton,Chiang Mai,"Ground , 121 Lygon Street CARLTON 3053",Cafes and Restaurants,144.9660233,-37.804151,"-37.8041508927, 144.96602329515872",3053,https://www.google.com/search?q=Chiang+Mai+Melbourne,Thai
22122,2015,256,109323,109323,Carlton,Wonder Kafe,Part 609-621 Swanston Street CARLTON 3053,Cafes and Restaurants,144.9629645,-37.804043,"-37.8040426257, 144.96296450173944",3053,https://www.google.com/search?q=Wonder+Kafe+Melbourne,Cafe
22228,2009,17,103924,103924,Melbourne (CBD),Bambu Cafe,"Basement 0, 107 Flinders Lane MELBOURNE 3000",Cafes and Restaurants,144.970834,-37.815607,"-37.81560654640644, 144.97083438375",3000,https://www.google.com/search?q=Bambu+Cafe+Melbourne,Cafe
22230,2009,17,103928,103928,Melbourne (CBD),Breadwell Cafe,"Ground , 135 Flinders Lane MELBOURNE 3000",Cafes and Restaurants,144.970159,-37.815739,"-37.81573933200326, 144.9701588782",3000,https://www.google.com/search?q=Breadwell+Cafe+Melbourne,Cafe
22236,2009,18,111071,111071,Melbourne (CBD),No 8 Exhibition Cafe,"Part Ground , 8-74 Flinders Street MELBOURNE 3000",Cafes and Restaurants,144.9727209,-37.815462,"-37.81546171375, 144.97272087728078",3000,https://www.google.com/search?q=No+8+Exhibition+Cafe+Melbourne,Cafe
22241,2009,23,102100,102100,Melbourne (CBD),Cafenatics Pty Ltd,"Shop 37, 447 Collins Street MELBOURNE 3000",Cafes and Restaurants,144.9598763,-37.817978,"-37.8179776153, 144.95987625489033",3000,https://www.google.com/search?q=Cafenatics+Pty+Ltd+Melbourne,Cafe
22251,2009,24,110765,110765,Melbourne (CBD),Colourful Yunnan Restaurant,306 Flinders Lane MELBOURNE 3000,Cafes and Restaurants,144.963914,-37.817185,"-37.8171853415, 144.9639140198135",3000,https://www.google.com/search?q=Colourful+Yunnan+Restaurant+Melbourne,Chinese
22267,2009,25,102084,102084,Melbourne (CBD),Quik Wok,"Shop 12, Ground ,  Collins Street MELBOURNE 3000",Takeaway Food Services,144.96534,-37.816201,"-37.81620090604567, 144.96534037825",3000,https://www.google.com/search?q=Quik+Wok+Melbourne,Chinese
22281,2009,27,102070,102070,Melbourne (CBD),Fifteen Melbourne Pty Ltd,"Basement , 115-119 Collins Street MELBOURNE 3000",Cafes and Restaurants,144.970007,-37.814735,"-37.81473545765678, 144.9700070143",3000,https://www.google.com/search?q=Fifteen+Melbourne+Pty+Ltd+Melbourne,Australian
22292,2009,31,105945,105945,Melbourne (CBD),Masters Plate,"Unit 39, Ground , 601-611 Little Collins Street MELBOURNE 3000",Cafes and Restaurants,144.954904,-37.818028,"-37.81802842837834, 144.954904368",3000,https://www.google.com/search?q=Masters+Plate+Melbourne,Australian
22293,2009,31,105945,105945,Melbourne (CBD),Hugo's Express,"Unit 29, Ground , 601-611 Little Collins Street MELBOURNE 3000",Takeaway Food Services,144.954904,-37.818028,"-37.81802842837834, 144.954904368",3000,https://www.google.com/search?q=Hugo's+Express+Melbourne,Australian
22296,2009,32,102117,102117,Melbourne (CBD),Cafenatics On Church Pty Ltd,"Shop 4, 500 Collins Street MELBOURNE 3000",Cafes and Restaurants,144.957476,-37.817563,"-37.81756267419438, 144.95747581645",3000,https://www.google.com/search?q=Cafenatics+On+Church+Pty+Ltd+Melbourne,Cafe
22345,2009,37,100398,100398,Melbourne (CBD),Comme,"Gnd & Flr1 , 7-19 Alfred Place MELBOURNE 3000",Cafes and Restaurants,144.9699104,-37.814013,"-37.81401281890811, 144.96991042320002",3000,https://www.google.com/search?q=Comme+Melbourne,Australian
22350,2009,37,102156,102156,Melbourne (CBD),IM Designer Bodywear,"Shop 1, 100 Collins Street MELBOURNE 3000",Womens Clothing Retailing,144.9700119,-37.81424,"-37.8142397638, 144.97001189413209",3000,https://www.google.com/search?q=IM+Designer+Bodywear+Melbourne,Cafe
22358,2009,38,105913,105913,Melbourne (CBD),Rare Steakhouse,"Shop 6, 61-67 Little Collins Street MELBOURNE 3000",Cafes and Restaurants,144.9716921,-37.813141,"-37.813140872987816, 144.97169208780002",3000,https://www.google.com/search?q=Rare+Steakhouse+Melbourne,Steakhouse
22359,2009,38,105913,105913,Melbourne (CBD),Sakura Kaiten Sushi,"Shop 1, 61-67 Little Collins Street MELBOURNE 3000",Cafes and Restaurants,144.9716921,-37.813141,"-37.813140872987816, 144.97169208780002",3000,https://www.google.com/search?q=Sakura+Kaiten+Sushi+Melbourne,Japanese
22360,2009,38,105913,105913,Melbourne (CBD),N Lee Bakery And Cafe,"Shop 4, 61-67 Little Collins Street MELBOURNE 3000",Cafes and Restaurants,144.9716921,-37.813141,"-37.813140872987816, 144.97169208780002",3000,https://www.google.com/search?q=N+Lee+Bakery+And+Cafe+Melbourne,Cafe
22371,2009,42,105949,105949,Melbourne (CBD),Caffe Q,"Shop 2, 540 Little Collins Street MELBOURNE 3000",Takeaway Food Services,144.956768,-37.816967,"-37.816966676060304, 144.9567679862",3000,https://www.google.com/search?q=Caffe+Q+Melbourne,Cafe
22374,2009,42,105950,105950,Melbourne (CBD),Exchange Gourmet,"Shop 3, 530-536 Little Collins Street MELBOURNE 3000",Cafes and Restaurants,144.95711,-37.81688,"-37.816879746249995, 144.9571099548624",3000,https://www.google.com/search?q=Exchange+Gourmet+Melbourne,Australian
22377,2009,43,101152,101152,Melbourne (CBD),Alluva Restaurant Bar Lounge,"Part Ground , 461 Bourke Street MELBOURNE 3000","Pubs, Taverns and Bars",144.960173,-37.815492,"-37.815491932526555, 144.9601728802",3000,https://www.google.com/search?q=Alluva+Restaurant+Bar+Lounge+Melbourne,Australian
22379,2009,43,105953,105953,Melbourne (CBD),Cafe Vue,"Suite 1, Ground 0, 430 Little Collins Street MELBOURNE 3000",Cafes and Restaurants,144.96011,-37.815969,"-37.81596941026595, 144.9601098031",3000,https://www.google.com/search?q=Cafe+Vue+Melbourne,Cafe
22404,2009,45,105961,105961,Melbourne (CBD),Guava Bean Mini,"Kiosk , 306 Little Collins Street MELBOURNE 3000",Takeaway Food Services,144.964348,-37.814729,"-37.814728682650305, 144.96434793465",3000,https://www.google.com/search?q=Guava+Bean+Mini+Melbourne,Cafe
22433,2009,51,105301,105301,Melbourne (CBD),Subway King Street,"Part Ground , 175-177 King Street MELBOURNE 3000",Takeaway Food Services,144.955232,-37.816025,"-37.81602501905, 144.95523196723929",3000,https://www.google.com/search?q=Subway+King+Street+Melbourne,Fast Food
22476,2009,57,101219,101219,Melbourne (CBD),Seven Shop,"Shop 2, UprGround , 108 Bourke Street MELBOURNE 3000",Clothing Retailing,144.969761,-37.811727,"-37.81172679600914, 144.9697608853",3000,https://www.google.com/search?q=Seven+Shop+Melbourne,Cafe
22503,2009,62,105383,105383,Melbourne (CBD),Funky Curry,"Part Ground 0, 218 King Street MELBOURNE 3000",Cafes and Restaurants,144.955389,-37.815008,"-37.81500761227446, 144.9553890446",3000,https://www.google.com/search?q=Funky+Curry+Melbourne,Indian
22507,2009,62,105860,105860,Melbourne (CBD),Chintaroma,"Shop 1, Ground 0, 555 Little Bourke Street MELBOURNE 3000",Cafes and Restaurants,144.95567,-37.815019,"-37.81501885894155, 144.9556696766",3000,https://www.google.com/search?q=Chintaroma+Melbourne,Cafe
22546,2009,67,102198,102198,Melbourne (CBD),Dainty Sichuan Food,"Ground , 22-26 Corrs Lane MELBOURNE 3000",Cafes and Restaurants,144.9683242,-37.810998,"-37.81099753355, 144.96832424768246",3000,https://www.google.com/search?q=Dainty+Sichuan+Food+Melbourne,Chinese
22559,2009,71,105316,105316,Melbourne (CBD),Curry Fusion,273 King Street MELBOURNE 3000,Takeaway Food Services,144.9542816,-37.813848,"-37.8138478461, 144.9542816396712",3000,https://www.google.com/search?q=Curry+Fusion+Melbourne,Indian
22564,2009,72,105726,110707,Melbourne (CBD),Thai Tukka Pty Ltd,"Shop , 10A Lonsdale Street MELBOURNE 3000",Takeaway Food Services,144.9560016,-37.813463,"-37.81346261013114, 144.95600158000002",3000,https://www.google.com/search?q=Thai+Tukka+Pty+Ltd+Melbourne,Thai
22565,2009,72,105726,110707,Melbourne (CBD),Furusato,6-8 Lonsdale Street MELBOURNE 3000,Cafes and Restaurants,144.9560016,-37.813463,"-37.81346261013114, 144.95600158000002",3000,https://www.google.com/search?q=Furusato+Melbourne,Japanese
22566,2009,72,110708,110707,Melbourne (CBD),Asian@Healey,"Shop , 535 Little Lonsdale Street MELBOURNE 3000",Cafes and Restaurants,144.9560016,-37.813463,"-37.81346261013114, 144.95600158000002",3000,https://www.google.com/search?q=Asian@Healey+Melbourne,Asian Fusion
22570,2009,72,110708,110707,Melbourne (CBD),City Grill Room Pty Ltd,"Shop 5, 535 Little Lonsdale Street MELBOURNE 3000",Cafes and Restaurants,144.9560016,-37.813463,"-37.81346261013114, 144.95600158000002",3000,https://www.google.com/search?q=City+Grill+Room+Pty+Ltd+Melbourne,Australian
22604,2009,78,603923,580091,Melbourne (CBD),Shuji Sushi,"Shop 8, 36-54 Lonsdale Street MELBOURNE 3000",Cafes and Restaurants,144.970729,-37.809196,"-37.80919615115886, 144.9707289532",3000,https://www.google.com/search?q=Shuji+Sushi+Melbourne,Japanese
22638,2009,87,103614,103614,Melbourne (CBD),Magic Monkey Noodles & Sushi Bar,311 Exhibition Street MELBOURNE 3000,Cafes and Restaurants,144.9687048,-37.808699,"-37.808699118549995, 144.96870475737245",3000,https://www.google.com/search?q=Magic+Monkey+Noodles+&+Sushi+Bar+Melbourne,Japanese
22640,2009,87,108569,108569,Melbourne (CBD),Cafe 294,"Ground , 294 Russell Street MELBOURNE 3000",Takeaway Food Services,144.9669715,-37.809664,"-37.8096644325, 144.9669715453016",3000,https://www.google.com/search?q=Cafe+294+Melbourne,Cafe
22651,2009,95,105489,105489,Melbourne (CBD),Spicy Noodle Cafe,"Unit 1, 200 La Trobe Street MELBOURNE 3000",Cafes and Restaurants,144.963211,-37.809532,"-37.80953186628929, 144.9632105345",3000,https://www.google.com/search?q=Spicy+Noodle+Cafe+Melbourne,Chinese
22659,2009,104,103226,103226,Melbourne (CBD),Kitol Cafe,"Ground , 437-439 Elizabeth Street MELBOURNE 3000",Cafes and Restaurants,144.9602381,-37.80881,"-37.8088097666, 144.9602380880473",3000,https://www.google.com/search?q=Kitol+Cafe+Melbourne,Cafe
22663,2009,105,109319,109319,Melbourne (CBD),Gloria Jean's Coffee,"Part Ground , 449 Swanston Street MELBOURNE 3000",Takeaway Food Services,144.9625922,-37.808051,"-37.80805105895, 144.96259216507048",3000,https://www.google.com/search?q=Gloria+Jean's+Coffee+Melbourne,Cafe
22738,2009,245,581508,538825,Carlton,Rice Bar Express,"Tenancy 103, 640 Swanston Street CARLTON 3053",Cafes and Restaurants,144.9643332,-37.801896,"-37.801896158999995, 144.96433321839152",3053,https://www.google.com/search?q=Rice+Bar+Express+Melbourne,Asian Fusion
22762,2009,252,111061,106250,Carlton,MyCube Cafe,122 Lygon Street CARLTON 3053,Cafes and Restaurants,144.966702,-37.804438,"-37.80443770239292, 144.96670202425",3053,https://www.google.com/search?q=MyCube+Cafe+Melbourne,Cafe
22775,2009,254,106083,106083,Carlton,Mount Everest View Indian & Nepalese Restaurant,"Floor 1, 90 Lygon Street CARLTON 3053",Cafes and Restaurants,144.9659494,-37.804677,"-37.804677195850005, 144.9659493620999",3053,https://www.google.com/search?q=Mount+Everest+View+Indian+&+Nepalese+Restaurant+Melbourne,Indian
22903,2009,660,573342,109256,Melbourne (Remainder),Delaware North (Australia) Pty Ltd,Part 30 Olympic Boulevard MELBOURNE 3004,Cafes and Restaurants,144.982456,-37.824849,"-37.82484855085001, 144.9824559973555",3004,https://www.google.com/search?q=Delaware+North+(Australia)+Pty+Ltd+Melbourne,Australian
22904,2009,663,573368,573368,Melbourne (Remainder),Lentil As Anything,"Kiosk ,  Batman Avenue MELBOURNE 3000",Takeaway Food Services,144.9750006,-37.819486,"-37.819485684499995, 144.97500060741584",3000,https://www.google.com/search?q=Lentil+As+Anything+Melbourne,Vegetarian
22911,2009,724,108646,108646,Melbourne (Remainder),Beluga At Chevron Pty Ltd,1A-539 St Kilda Road MELBOURNE 3004,Cafes and Restaurants,144.9798706,-37.845557,"-37.8455571079, 144.9798705998886",3004,https://www.google.com/search?q=Beluga+At+Chevron+Pty+Ltd+Melbourne,Australian
22916,2009,724,108646,108646,Melbourne (Remainder),Shuji Sushi,1-539 St Kilda Road MELBOURNE 3004,Cafes and Restaurants,144.9798706,-37.845557,"-37.8455571079, 144.9798705998886",3004,https://www.google.com/search?q=Shuji+Sushi+Melbourne,Japanese
22948,2009,786,110591,110591,Port Melbourne,Ignition Cafe,191 Salmon Street FISHERMANS BEND 3207,Catering Services,144.9204815,-37.824771,"-37.8247706014, 144.92048150216812",3207,https://www.google.com/search?q=Ignition+Cafe+Melbourne,Cafe
23106,2010,14,104003,104003,Melbourne (CBD),Queen's Corner Cafe,"Shop 2, Ground , 2-8 Queen Street MELBOURNE 3000",Cafes and Restaurants,144.9627104,-37.818588,"-37.8185876429, 144.9627104140758",3000,https://www.google.com/search?q=Queen's+Corner+Cafe+Melbourne,Cafe
23114,2010,15,103326,103326,Melbourne (CBD),Migo's,"Shop 2, 289 Flinders Lane MELBOURNE 3000",Cafes and Restaurants,144.9649331,-37.817187,"-37.81718670685, 144.96493307568818",3000,https://www.google.com/search?q=Migo's+Melbourne,Cafe
23116,2010,15,103328,103328,Melbourne (CBD),Tobu Sushi,20 Flinders Street MELBOURNE 3000,Takeaway Food Services,144.965086,-37.81766,"-37.81765995490319, 144.9650858173",3000,https://www.google.com/search?q=Tobu+Sushi+Melbourne,Japanese
23133,2010,17,103592,103592,Melbourne (CBD),Sempre Cafe,"Level 1, 11 Exhibition Street MELBOURNE 3000",Cafes and Restaurants,144.971726,-37.815461,"-37.815461267308734, 144.97172640115",3000,https://www.google.com/search?q=Sempre+Cafe+Melbourne,Cafe
23264,2010,36,102152,102152,Melbourne (CBD),Long Room,"Shop , Basement , 162 Collins Street MELBOURNE 3000","Pubs, Taverns and Bars",144.967848,-37.814503,"-37.81450292015741, 144.96784765055",3000,https://www.google.com/search?q=Long+Room+Melbourne,Australian
23274,2010,37,105914,105914,Melbourne (CBD),Harry's At Stamford,111-119 Little Collins Street MELBOURNE 3000,Cafes and Restaurants,144.9700254,-37.813546,"-37.813545591, 144.97002538377274",3000,https://www.google.com/search?q=Harry's+At+Stamford+Melbourne,Australian
23288,2010,41,108966,108966,Melbourne (CBD),Vibe Savoy Hotel Melbourne,626-636 Spencer Street MELBOURNE 3000,Accommodation,144.9539297,-37.817772,"-37.81777222815, 144.9539297333702",3000,https://www.google.com/search?q=Vibe+Savoy+Hotel+Melbourne+Melbourne,Australian
23308,2010,44,106372,106372,Melbourne (CBD),Guhang Korean Charcoal BBQ Restaurant,19 McKillop Street MELBOURNE 3000,Cafes and Restaurants,144.961621,-37.815342,"-37.8153418477, 144.961620957534",3000,https://www.google.com/search?q=Guhang+Korean+Charcoal+BBQ+Restaurant+Melbourne,Korean
23334,2010,46,101133,101133,Melbourne (CBD),Hongyun Chinese Restaurant Pty Ltd,"Ground , 209-215 Bourke Street MELBOURNE 3000",Cafes and Restaurants,144.9672985,-37.81328,"-37.813280133, 144.9672985354744",3000,https://www.google.com/search?q=Hongyun+Chinese+Restaurant+Pty+Ltd+Melbourne,Chinese
23421,2010,57,101219,101219,Melbourne (CBD),Bass Lounge,"Suite 12, Basement , 108 Bourke Street MELBOURNE 3000","Pubs, Taverns and Bars",144.969761,-37.811727,"-37.811726796048845, 144.96976088525",3000,https://www.google.com/search?q=Bass+Lounge+Melbourne,Australian
23430,2010,58,101232,101232,Melbourne (CBD),Water & Grass,"Shop 2, Ground , 32 Bourke Street MELBOURNE 3000",Cafes and Restaurants,144.9719781,-37.811361,"-37.81136084718719, 144.97197812399995",3000,https://www.google.com/search?q=Water+&+Grass+Melbourne,Australian
23434,2010,58,102269,102269,Melbourne (CBD),Gingerboy Pty Ltd,27-29 Crossley Street MELBOURNE 3000,Cafes and Restaurants,144.9709342,-37.811257,"-37.811257209450005, 144.97093420479425",3000,https://www.google.com/search?q=Gingerboy+Pty+Ltd+Melbourne,Australian
23437,2010,58,105656,105656,Melbourne (CBD),Sushi Bar Akatombo,17 Liverpool Street MELBOURNE 3000,Cafes and Restaurants,144.971324,-37.811311,"-37.81131106798827, 144.97132432485",3000,https://www.google.com/search?q=Sushi+Bar+Akatombo+Melbourne,Japanese
23473,2010,64,106915,106915,Melbourne (CBD),Bright Young Things,29 Niagara Lane MELBOURNE 3000,Catering Services,144.9612982,-37.81302,"-37.8130203549, 144.96129819488644",3000,https://www.google.com/search?q=Bright+Young+Things+Melbourne,Australian
23507,2010,68,105901,105901,Melbourne (CBD),1884 Wine & Steak Bar,"Restaurant 0, Ground 0, 24 Little Bourke Street MELBOURNE 3000",Cafes and Restaurants,144.9714132,-37.81034,"-37.810340373610586, 144.97141316429995",3000,https://www.google.com/search?q=1884+Wine+&+Steak+Bar+Melbourne,Steakhouse
23552,2010,78,603923,580091,Melbourne (CBD),Zoom Organic 2 Go,"Shop 10, 36-54 Lonsdale Street MELBOURNE 3000",Takeaway Food Services,144.970729,-37.809196,"-37.80919615117622, 144.9707289532",3000,https://www.google.com/search?q=Zoom+Organic+2+Go+Melbourne,Vegetarian
23561,2010,84,105447,105447,Melbourne (CBD),Breeze Cafe,"Ground , 285 La Trobe Street MELBOURNE 3000",Cafes and Restaurants,144.960829,-37.810746,"-37.810746400195214, 144.96082935385",3000,https://www.google.com/search?q=Breeze+Cafe+Melbourne,Cafe
